count	reward_sum	squared_reward_sum	length
459	-95.73661542404443	10001.721742060756	94
460	-93.01112110025133	10003.810123274578	98
461	-93.64775224216282	10003.366821930262	87
462	-92.80554961552843	10004.031117807584	105
463	-93.57178685255349	10003.712678231248	89
464	-93.3642078617122	10003.039512274623	91
465	-93.98140685912222	10003.313799617841	83
466	-94.62014479539357	10003.06269694143	80
467	-94.19159063789994	10002.182141971924	91
468	-92.690927317366	10004.277675500067	99
469	-92.59792785858735	10003.031933627364	116
470	-96.2866516597569	10001.54439696255	106
471	-94.484660874994	10001.68056848153	84
472	-93.25178661337122	10003.573352425467	88
473	-93.17258432274684	10004.185976090606	97
474	-93.85667142714374	10003.11042674065	89
475	-93.58108395920135	10003.437188298385	89
476	-93.41129400942009	10003.892519822182	88
477	-122.27795848727692	10005.510326717185	165
478	-93.03099622018635	10003.774429525782	114
479	-94.50082586525241	10003.356431078852	74
480	-94.62435457669199	10001.773909666455	91
481	-92.94339821534231	10003.768979805394	99
482	-93.11178167909384	10003.69385560027	93
483	-93.80454658041708	10003.23588420002	81
484	-92.6097989550326	10004.281509304821	109
485	-92.5419899833505	10004.248960058454	116
486	-94.10712245921604	10002.446204926095	87
487	-93.48844565171748	10001.97251604398	98
488	-93.00729327346198	10003.77392443087	111
489	-93.73241535597481	10001.681967218861	92
490	-95.77974210726097	10001.572361863355	82
491	-120.17261846642941	10004.97890286684	110
492	-93.36248691054061	10003.284573009558	92
493	-91.643787350622	10005.149414820882	126
494	-93.18013653205708	10001.580148512163	114
495	-93.54484052420594	10003.304282149187	87
496	-92.90086899744347	10001.864367209346	107
497	-92.93856155965477	10003.546360781964	95
498	-92.21214883262292	10003.004434649592	111
499	-93.27216935064644	10003.44312438833	91
500	-92.67962773435283	10002.813466172689	97
501	-92.68787246011198	10003.978579762013	113
502	-93.83197509299498	10001.985393418623	89
503	-93.16829469241202	10003.532128633375	97
504	-116.27312488143798	10005.537840103889	124
505	-92.05863936175592	10004.283806984691	118
506	-92.6929771862342	10003.875192160473	99
507	-92.71126069460297	10001.933685426522	119
508	-92.69205743027851	10003.202596464094	105
509	-93.98930698563345	10001.821246217996	94
510	-93.30591574139544	10002.888953985215	97
511	-93.743707167916	10001.696445891332	114
512	-93.29864281561458	10003.214128941125	86
513	-93.58072183649347	10002.040479962263	229
514	-93.0090270722867	10001.759154977604	130
515	-112.19294282968622	10003.140852504455	103
516	-119.27407375199255	10004.041950277768	168
517	-93.17170045466628	10003.243159887668	88
518	-93.0711463597836	10001.695388902739	103
519	-93.72709417156875	10002.942009648646	84
520	-99.4830856451299	10000.189763265413	104
521	-112.05520820163656	10003.248985598673	96
522	-92.99761748098535	10003.470702652945	103
523	-93.4374177113641	10003.324023445597	92
524	-99.71370984055102	10000.319615853012	102
525	-92.8927657798049	10002.130844376035	120
526	-92.61789319710806	10003.952278524197	129
527	-93.57565385085763	10001.88061432091	91
528	-100.34783841390163	10000.228977372197	115
529	-92.89443516172469	10003.640089648976	93
530	-111.69137256778777	10003.291432104104	78
531	-92.9756167314481	10001.710697143237	142
532	-92.76435598818352	10003.91423857842	143
533	-92.8775833202526	10003.326598547374	97
534	-93.0817930548219	10003.368648700172	93
535	-15.201019141095458	5.202081367038092	2000
536	-92.67648541240487	10004.062516710244	109
537	-92.81529592070729	10004.096748008094	118
538	-99.26722055108985	10000.586542207428	136
539	-92.94851151970215	10001.819230587476	132
540	-93.75951969064772	10002.63666657987	85
541	-118.85781867493642	10004.658368659691	172
542	-121.5960080169607	10004.712066971493	148
543	-98.74055223201867	10000.389393709962	113
544	-92.64092977572	10001.866228913424	116
545	-112.13653147977311	10003.147205782814	106
546	-93.2712582469685	10003.713470797202	90
547	-93.21319471305469	10004.876203688798	184
548	-93.37921476428164	10002.003042599492	102
549	-92.91439028340392	10003.762080210341	105
550	-92.87672133231536	10003.315411791218	108
551	-93.47730720968684	10001.721171362578	102
552	-92.49816663190722	10003.954211742617	114
553	-93.3267139280506	10003.116885272604	91
554	-113.71010950114578	10002.897268773666	226
555	-112.67943009850569	10003.28827672252	127
556	-92.81396077154204	10003.257495901124	105
